"","X1","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open"
"838",1965,"CILklubZslDuVUMh2c55_A","Pizza Hut","2312 David Dr","Metairie","LA","70003",29.9973903816,-90.2184122801,2.5,17,1
"839",1967,"SZgkdhd837HkbtVFVmSMXw","Guido's Italian Restaurant","7219 Forest Oaks Blvd","Spring Hill","FL","34606",28.4918471,-82.5973869,3.5,128,1
"840",1968,"LgiAzhOqrzl95NNRLziH2A","3 Agaves Mexican Restaurant & Cantina","7840 E US Hwy 36, GH","Avon","IN","46123",39.7642463948,-86.3839582,4,50,1
"841",1969,"ov-hBIrfk_f1_UdKzu_Nrw","Sulas","1605 E 7th Ave","Tampa","FL","33605",27.9602066,-82.4414592,4,7,0
"842",1971,"8uF-bhJFgT4Tn6DTb27viA","District Donuts Sliders Brew","2209 Magazine St","New Orleans","LA","70130",29.9294259,-90.0770687,4.5,2062,1
"843",1972,"g_nLH7QGP3_l1eE-7JWhwA","Smees Alaskan Fish Bar & Marketplace","5635 Meadowood Mall Cir","Reno","NV","89502",39.4742257,-119.7795102,4.5,97,0
"844",1975,"44FugwIywDjD6TwSESAmkw","QuikTrip","3475 Lemay Ferry rd","St Louis","MO","63125",38.5119857,-90.3191137,4.5,5,1
"845",1976,"7biQIoyOEMcBGUw106UeOQ","Domino's Pizza","833 W Trenton Ave","Morrisville","PA","19067",40.20841,-74.799468,1.5,31,1
"846",1978,"YdeBit_K6FQ7ye1bNtDm2A","Jack's Pizza","15 N Pennsylvania St","Indianapolis","IN","46204",39.7675323486,-86.1560058594,2.5,7,0
"847",1979,"151ujtgcbkGzAHUnctSg4w","Faculty Club","11435 Saskatchewan Drive","Edmonton","AB","T6G 2G9",53.5300382,-113.5283787,4,13,1
"848",1984,"5XSJImk924zdVk16cw8Jgg","JB's Bar & Grill","115 Focis St","Metairie","LA","70005",29.9878551,-90.1300121,3.5,7,1
"849",1986,"p21PCK17H3WL56KSr4Ykig","ABC Pizza House","1242 W Hillsborough Ave","Tampa","FL","33603",27.99554,-82.4743805,4,121,1
"850",1988,"TI2EOpvaPbDEg1gz3GGqXA","Crystal BBQ","9645-101A Avenue","Edmonton","AB","T5H 0C8",53.5432079,-113.4842434,2.5,5,1
"851",1989,"BIt2HXhYksM4nReEz-a9tA","Big Bad Wolf Food Truck","2760 W Curtis Rd","Tucson","AZ","85705",32.2215499878,-110.9697570801,5,12,0
"852",1990,"Fr7An-N0iyNXOPDaoPEzHw","Dunkin'","7044 Land O Lakes Blvd","Land O Lakes","FL","34638",28.2606135,-82.47462,2,11,1
"853",1992,"f8xDi3rajxvIqS73N93Afw","Guavaberry Foods & Drinks","776 S 4th St","Philadelphia","PA","19147",39.938371,-75.1501031,4,13,1
"854",1994,"Rl7W2JPAUWFo2ZZdVeGAWA","Koffee Korner Cafe","201 N Broad St","Lansdale","PA","19446",40.2419927,-75.2829764,3.5,59,0
"855",1998,"Llu8_Lx2DFthmr99_eiOLA","Wei Hong Bakery & Restaurant","3175 S Grand Blvd","Saint Louis","MO","63118",38.6002991,-90.2429828,4,135,1
"856",2000,"3n_G-_DwOJ2VS4uGxBN6sg","Lan Zhou Lamen","2716 E Fowler Ave","Tampa","FL","33612",28.0554349,-82.4292524,4,78,1
"857",2005,"A0F-h3xJm_6gHDKcDQwSrQ","Capogiro Gelato","3925 Walnut St","Philadelphia","PA","19104",39.9541715545,-75.2013800841,4,252,0
"858",2008,"NyV_2EGhs-YHYYVmZRYmOQ","McDonald's","400 West Ave","Woodstown","NJ","08098",39.6470143366,-75.3344234117,1.5,14,1
"859",2010,"q3AbKPlzrqbUh8tz26vsdQ","Wendy's","5959 Belleville Crossing St","Belleville","IL","62226",38.5293592,-90.0356064,2,7,1
"860",2012,"ymoEdJB5NE56sWw74uyX7A","Sushi Bar","911 Broad Ripple Rd","Indianapolis","IN","46220",39.8694324,-86.1425102,4,346,1
"861",2014,"4-y4Jj8hNuVIFktoYnm3-Q","Bella Pizzeria","3367 E 86th St","Indianapolis","IN","46240",39.9108087,-86.1081565,3,66,0
"862",2016,"mKZEuPNLVe4yRL0UfxFPTg","Season's Fresh","2816 E Bearss Ave","Tampa","FL","33613",28.0812683681,-82.4279611613,4.5,104,0
"863",2020,"AODksDNj5mH953cyhUG1Qw","Thai 5 Fast Food","3424 S Dale Mabry Hwy","Tampa","FL","33629",27.9120596,-82.5057677,4,336,1
"864",2021,"WRZOWbzwRvJIjKQUWz-rhg","Seema Enterprises","10635 Page Ave","Saint Louis","MO","63132",38.692494,-90.3955491,4.5,9,1
"865",2024,"RWOqFGfUrdL60jOrtxmcGw","Osaka","15115 Madeira Way","Madeira Beach","FL","33708",27.8020018,-82.8020813,4,49,0
"866",2026,"qALmCdmmcRHl7gAXMoY30w","Mahal Bazaar","2480 E Bay Dr","Largo","FL","33771",27.918379,-82.7607554,3.5,13,0
"867",2028,"tFpstYqxugKHzeyNUsuD_A","The Pint Room","110 W Main St","Carmel","IN","46032",39.9785056799,-86.1286025097,4,423,1
"868",2029,"3y61A28PQDZ4weeeTRfIlA","Burger Study","28 W Georgia St","Indianapolis","IN","46225",39.7643833,-86.1588649,4,441,0
"869",2030,"qONvIS94nZhXYm-jccXyuw","Top Hog","642 Blythe St","Gallatin","TN","37066",36.398778,-86.451974,4.5,140,1
"870",2031,"sVWUxesVKseXGq78UwwajA","Steak ’n Shake","9116 US Highway 19 N","Port Richey","FL","34668",28.2899929559,-82.711233436,2.5,45,1
"871",2033,"SPWyzJPFP2TT7x0BsqaBqQ","Chenango Restaurant & Bar","1031 Germantown Ave","Philadelphia","PA","19123",39.9664073,-75.1386733,2,10,0
"872",2035,"Jn5nZ0b-cdBS2xHnF4msug","McDonald's","7301 Westfield Plz","Belleville","IL","62223",38.544739774,-90.0519396365,1.5,12,0
"873",2038,"Knt2mnsG15akKb9cjSiuxw","John's Seafood","1326 W Girard Ave","Philadelphia","PA","19123",39.9709958,-75.1581617,3,9,1
"874",2042,"Tt4byMYA7FvAkQ3MigcJWQ","Mojitos Rum Bar & Grill","437 Esplanade Ave","New Orleans","LA","70116",29.9618438,-90.0576285,3.5,74,0
"875",2045,"21Fhu9Lm04GYWRHkPVRdcQ","Peace Water Winery","11547 Yard St, Ste 830","Fishers","IN","46037",39.956076,-86.0008767,4.5,17,1
"876",2049,"wduRzeKHEzCesOgw4rCT4w","Walgreens","6201 Elysian Fields Ave","New Orleans","LA","70122",30.0226961,-90.0607282,2,6,1
"877",2050,"SuQgcpL-aZeuyRjBdA0pHw","Samurai Japanese Restaurant","1201 W Lancaster Ave","Rosemont","PA","19010",40.0255409855,-75.3262319244,3.5,69,0
"878",2052,"SzMalBqTTdV2IvvD6M95rQ","Wild West Courier",NA,"Tucson","AZ","85752",32.3506789,-111.0469521,5,5,1
"879",2054,"PVqNBGihp6yNv6HTQf7CjA","Arby's","3846 Lafayette Rd","Indianapolis","IN","46254",39.8255452,-86.2371468,3.5,10,1
"880",2057,"ugSVRAKO6mxvsrElFg8USw","México Lindo","700 Moore St","Philadelphia","PA","19148",39.926402,-75.1575374,4.5,73,1
"881",2058,"YNAjAJFVqbbQsWBu10keGw","Cakes Plus","9612 W Linebaugh","Tampa","FL","33626",28.0429222361,-82.5929463254,4,27,0
"882",2059,"_xvnRvaaJw3kgCpENUtOFQ","Ardmore Park Beverage","2511 Haverford Rd","Ardmore","PA","19003",39.9947407771,-75.2994478699,3.5,8,1
"883",2067,"mpVZG520RL-K1YeQi55ZPg","The Blarney Stone","3929 Sansom St","Philadelphia","PA","19104",39.9548253,-75.2009783,3.5,46,0
"884",2074,"lyFk5UsYV-qWEuv9lJZ06g","Yogoluv","12520 Olive Blvd","Saint Louis","MO","63141",38.6751228,-90.4636652,3.5,21,0
"885",2075,"73ZQXm26Mb4Pr-ibmeGk6Q","Burger King","106 York Rd","Willow Grove","PA","19090",40.1432439,-75.115404,2,15,1
"886",2076,"ri7LOsk5W_xGVfxhXFHY5Q","Elbow Room Bar","2002 Victorian Ave","Sparks","NV","89431",39.5354969,-119.7707084,4,12,1
"887",2079,"wnjFEC-w0qWnyDnO8k1RpA","Nectar Urban Cantina","206 McGavock Pike","Nashville","TN","37214",36.16813138,-86.6804685,4.5,390,1
"888",2081,"KZ5w1iPH1bSnf-wBEYgtQQ","Rice Bowl Deluxe","8910 149 Street NW","Edmonton","AB","T5R 1B8",53.5216024,-113.5785097,3,5,1
"889",2082,"YCwWrnOh8qUmQbgQ4p02AA","Alfredo's Pizza","2900 W Chester Pike","Broomall","PA","19008",39.9829917462,-75.3714380349,4.5,79,1
"890",2085,"qmxmUc4xzNt3ogaZLH8Eiw","Versi Vino","461 Route 38 W","Maple Shade","NJ","08052",39.9422608,-74.9955305,5,60,1
"891",2089,"SjLYEsv94TjmSjG2Fc2piQ","Pizzarella Grille","958 County Line Rd","Bryn Mawr","PA","19010",40.02132,-75.32528,3.5,58,1
"892",2090,"t23d7WBOMl6QBHdESZn8eA","Famous Donair","1080 Strathcona Drive","Sherwood Park","AB","T8A 0Z7",53.5249403,-113.3209109,3.5,13,1
"893",2091,"VKFWX_Cd7cTiV3_RPdcXPw","Bamboo Oriental Cuisine","331 Waldron Rd","La Vergne","TN","37086",36.011712,-86.5934286,3.5,5,1
"894",2094,"duf2PORLOL6it1dTGhSnKA","Junes Breakfast","6227 Lancaster Ave","Philadelphia","PA","19151",39.9850064107,-75.246888042,2.5,20,1
"895",2096,"Yh4OgbXQSpQ_ycK_FmNiGw","Suis Generis","3219 Burgundy St","New Orleans","LA","70117",29.9649909096,-90.0426163126,4,100,1
"896",2099,"30AVuTNSizwqPQO0JtSrAQ","Cake & Flower Shoppe","519 Ralston St","Reno","NV","89503",39.530358,-119.821694,3.5,5,0
"897",2102,"1lC4dy6jlB2tBdBWbocO7Q","Wendy's","11760 Oakhurst Road","Largo","FL","33774",27.8790638,-82.8327419,2,22,1
"898",2103,"U8jSYiECyAljqTL2U1ERGw","Bamboo House of Noodle Soups","Marketplace Shopping Ctr, 1502 W Chester Pike","West Chester","PA","19382",39.965781755,-75.5275749265,4,52,0
"899",2105,"utReYPKNKwb15UytLOr-Xw","Newtown Bagel","31 Swamp Rd","Newtown","PA","18940",40.2289953,-74.9410147,3,63,1
"900",2106,"25btSWnOGwwB2IQMXF7A-A","Trader Joe's","5605 Concord Pike","Wilmington","DE","19803",39.8338324413,-75.5417255718,4.5,99,1
"901",2107,"2Q1R2OhBbAQ581vK_r7NhA","Ooka Restaurant","1109 Easton Rd","Willow Grove","PA","19090",40.1566693,-75.121837,4,394,1
"902",2109,"uE05fHI5V2ZWi5Uo9-hwqQ","Burger Bar","10460 120 Street","Edmonton","AB","T5K 0T2",53.547509438,-113.528724622,2.5,5,1
"903",2110,"fsPqRDDG2igV63nP89xWUA","Concord Steaks","257 Wilmington W Chester Pike","Chadds Ford","PA","19342",39.852706,-75.539011,3.5,33,1
"904",2114,"dDn_NVOQh9F-t153S035Ew","Rice Box","119 Northcreek Blvd","Goodlettsville","TN","37072",36.3265562,-86.6993617,4,67,1
"905",2120,"9MHe5jAym2d8VhT_NbCRyw","Bamboo House","5213 E Thompson Rd","Indianapolis","IN","46237",39.6933755014,-86.07983582,2.5,49,1
"906",2122,"zSqTndm5Alq9dW1PyzbdTA","Grand Isle","575 Convention Center Blvd","New Orleans","LA","70130",29.9475671,-90.0651152,4,588,1
"907",2123,"hr9RXMri_BltL2jJDO-15w","Bitter Sweet","5543 E Washington St","Indianapolis","IN","46219",39.7706855,-86.0721582,4.5,27,0
"908",2124,"57WmsMG9ApjYT7zNNX0YYw","Quick Chek","1535 Pennington Rd","Ewing","NJ","08618",40.2512333914,-74.7770035467,2,6,1
"909",2129,"tHgO4_YzWECWe9qTRcirWA","Downtown Tower Grove Farmers' Market","Old Post Office Plz","Saint Louis","MO","63101",38.6334625411,-90.1924953228,4.5,7,0
"910",2130,"jAGzl-N2GINB_wK87bjoVA","RJS Tacos & Burritos","1024 N Shadeland Ave","Indianapolis","IN","46219",39.7826835,-86.0464533,4,42,1
"911",2131,"iDGohK_mkqnAfLeWC4P4TQ","51st Deli","1314 51st Ave N","Nashville","TN","37209",36.1619072,-86.84887,4.5,164,1
"912",2133,"Ahwed4jRpXhmSCkcLL7FOw","Moe's Southwest Grill","101 Creekside Xing","Brentwood","TN","37027",36.0371204933,-86.7983664088,3,48,1
"913",2134,"MtZrHienTC6EnKDEGu6AzA","Medium Rare Carnivore Club","6492 Cartmell Road SW","Edmonton","AB","T6W 3L5",53.3981447,-113.5694847,3.5,5,1
"914",2135,"OAkcBAwedonnwT3Wf_DqTw","Parks Place Pub","8594 E 116th, Ste 70","Fishers","IN","46038",39.9571476,-86.0180566,4,52,1
"915",2136,"NcO-pWiZmNM5zBg8H9zB6Q","La Tavola Ristorante Italiano","114 Front St","Smyrna","TN","37167",35.9811081,-86.5193323,4,191,1
"916",2139,"d-37SrSuOew0uqwuOM_w7w","Thai Fusion","9250 W 10th St","Indianapolis","IN","46234",39.77881,-86.325932,4,58,0
"917",2140,"PfKuhGC46pQjnKgQnts-mA","The Night Owl","330 Welch Rd","Nashville","TN","37211",36.082922,-86.7228315,4.5,15,0
"918",2142,"y7ZMH724MaQMW3yn5QbtiQ","Papa Murphy's","10785 W Lake Hazel Rd, Ste 100","Boise","ID","83709",43.5457571331,-116.3156733289,2.5,16,1
"919",2143,"wtaBPP6fCHU4nvar9fKeuQ","Chuck Lager, America's Tavern","270 White Horse Pike","Barrington","NJ","08007",39.8725486282,-75.0463546729,4,25,1
"920",2146,"qejPFPUKiIXvHJ4BirgLUw","Rally's","2201 S. Claiborne Ave.","New Orleans","LA","70125",29.9452593,-90.0906756,1.5,13,1
"921",2148,"VzKca5jeWbfDeqzZZRElzQ","California Shakes & Juice Bar","1750 Deptford Center Rd","Deptford Township","NJ","08096",39.8315323,-75.0979797,5,6,1
"922",2150,"YWcH3SLyRIBHIBBgudqZLw","Taco Bell","1616 Camp Jackson Road","Cahokia","IL","62206",38.5532348,-90.1661599,1.5,8,1
"923",2162,"B686OVijQvVdCUyXKkvoAg","Chef Johnson's",NA,"New Orleans","LA","70115",29.9181419,-90.0926836,4.5,8,1
"924",2163,"W4Nx1wALHKeO6fm9DxD7bg","World Market","1134 S Clearview Pkwy","Harahan","LA","70123",29.9625098,-90.1855225,4,37,1
"925",2168,"yH0ON2BtV52JXxWdZy7Psg","Flat Tire Diner","4700 Old Hickory Blvd","Old Hickory","TN","37138",36.202711,-86.621012,4.5,71,1
"926",2170,"bKppmYKQ_-9cpp2yziB-Qw","Lincoln Chicken Pizza And Grill","2614 W Girard Ave","Philadelphia","PA","19130",39.9738754,-75.1794242,2.5,20,1
"927",2174,"cLdbIdRXI-dJUwdlvMobkg","Winn Dixie","8424 Sheldon Rd","Tampa","FL","33615",28.0268409533,-82.5843045032,3,10,0
"928",2175,"-PFZiUpnk6DKtz2PpeFbHQ","Kenny Bob's Bar-B-Que","2641 Hwy 41 S","Greenbrier","TN","37073",36.432644,-86.806473,5,7,0
"929",2177,"tiEkH6TbOQMZHRo46rmdTA","Denim byob","116 King's Hwy E","Haddonfield","NJ","08033",39.896842,-75.033414,4.5,149,0
"930",2183,"4ZVApGFcZ-mPVGKqZWRqvg","Pizza Hut","570 W Pioneer","New Orleans","LA","70127",30.0267602,-89.9933138,2.5,12,0
"931",2185,"OyHbS1sJ4CguExlWa-XWDg","Red Lobster","3020 N Causeway Blvd","Metairie","LA","70002",30.0074264,-90.155475,2.5,122,0
"932",2187,"DZdE09qqCcX7Atf3Df7Yqg","The Urban Juicer","4021 Charlotte Ave","Nashville","TN","37209",36.1521963,-86.8351768,3.5,27,1
"933",2193,"Yr4uDG60AYUOIAK5Kd3N5g","Grocery Outlet Bargain Market","1130 Chester Pike","Sharon Hill","PA","19079",39.909412,-75.27501,4,17,1
"934",2197,"LwVhbEy_SHse2G_P2JXMyg","Mo' Bettahs Hawaiian Style Food","3223 E Louise Dr","Meridian","ID","83642",43.6028922,-116.3539042,4,109,1
"935",2199,"EK4lynYPnlI_dqvWDVaOfw","Little Caesar's Pizza","4922 S Emerson Ave","Indianapolis","IN","46203",39.695689,-86.0833906,3,7,1
"936",2202,"o6jfwLREaGy1mwAEybjOkg","Stefano Greek Italian Restaurant","8600 N 56th St","Tampa","FL","33617",28.0280199569,-82.393829897,4,106,1
"937",2205,"K8b2MQ5Az59-nzvqUfjJEQ","The Farm and Fisherman","1120 Pine St","Philadelphia","PA","19107",39.944935,-75.1606759,4,234,0
"938",2206,"D_sIoGDRaLJv0DAIc46MMA","Ruby Slipper Cafe","2700 Metairie Rd","Metairie","LA","70001",29.9793408,-90.1520954,4.5,347,1
"939",2207,"UKA2eeAZmO4ACB2J0kFISw","Panda Express","5140 Kietzke Lane Suite E","Reno","NV","89509",39.4749646908,-119.7922227358,2.5,86,1
"940",2212,"k8cv3Hnu69lGuf0mo1MOTQ","Murphy's Bar & Grill","1229 Castillons Arcade Plz","Saint Louis","MO","63146",38.6819249293,-90.4754887041,4,12,1
"941",2216,"WrR6yPcE2Pf-zFR5W9vPxg","Coco Fresh Tea and Juice","2371-8882 170 Street NW","Edmonton","AB","T5T 3J7",53.522729,-113.627153,4,10,1
"942",2217,"00Vn4VUTWl71_cFPziRQNQ","Crab & Claw","7801 Ogontz Ave","Philadelphia","PA","19150",40.0719622,-75.157311,3,65,1
"943",2220,"Uuzewy2CLg_XCekRhA0PIg","The Comedy Bar","100 Broadway, Fl 2","Nashville","TN","37201",36.1624045,-86.774979,4.5,6,1
"944",2222,"IoHOUGETebGrG3oDGSoAdg","Dunkin'","300 Egg Harbor Rd","Sewell","NJ","08080",39.7646375,-75.0850074,2,14,1
"945",2224,"0fYRCLVFWte0uo-1W7gJGQ","Horu Sushi Kitchen","5055 Broadway Pl","Nashville","TN","37203",36.1607338108,-86.7797130577,5,8,1
"946",2225,"zBHAoHU-SD7wECkKpTGImg","First Watch","3691 Tampa Rd","Oldsmar","FL","34677",28.0449208,-82.68053,4,93,1
"947",2226,"0sEQcUD5WEdwBJBXavafHA","Pina's Pizzaria","215 E Butler Ave","Chalfont","PA","18914",40.2902135,-75.1997474,4,26,1
"948",2227,"LNp5IIV_EP6pFBgqd1lBHg","Have a Ball","3959 Welsh Rd, Ste 203","Willow Grove","PA","19090",40.1557715,-75.1402408,4.5,6,1
"949",2229,"Z5C4q4mouUojigDmCRuG8w","Taste of China","989 N US 31","Whiteland","IN","46184",39.563839865,-86.0917538235,4,21,1
"950",2232,"zK2mxCWqqmjvtElDGEnkOw","Walgreens","5432 Little Rd","New Port Richey","FL","34655",28.2383396691,-82.6715387218,4,5,1
"951",2233,"kgywEv9dQHcvEAu741y3RQ","New Bamboo Garden","421 Hurffville-Crosskeys Rd","Sewell","NJ","08080",39.7338119,-75.0638068,4,34,1
"952",2236,"gu9H6XoryCn07BfPsSdeSw","The Sweet Taco","781 W Sproul Rd","Springfield","PA","19064",39.9357331,-75.3516435,3,153,0
"953",2239,"hXBeTdtREKEMT2FMmzRPhQ","Steak & Pasta House","38 E 2nd St","Reno","NV","89501",39.5267893,-119.8125674,4,59,0
"954",2245,"LktIfbmd3k0kDiWibGw7DQ","Stacked Pickle - 96th Street","4705 E 96th St","Indianapolis","IN","46240",39.9254897722,-86.0890453372,3,67,0
"955",2248,"r9j3Ri3D2lqD2ToA49qmzg","Tarahumara","2818 Cherokee St","Saint Louis","MO","63118",38.593755,-90.230831,4.5,24,0
"956",2250,"bQKqeYwaHNal7JFAXzCMFg","Super Gyros","766 Carlyle Ave","Belleville","IL","62221",38.5170210269,-89.9513851956,4.5,79,1
"957",2252,"c6EVSB0qWsGDdNdYcwScgA","Carpinteria 76","5085 Carpinteria Ave","Carpinteria","CA","93013",34.3980988,-119.517742,2,12,1
"958",2253,"OrLrJTZwJWg2hm5M0tUzNQ","Giant","1540 Cowpath Rd","Hatfield","PA","19440",40.271869,-75.290574,3,14,1
"959",2254,"sNDXKUS14_xXdD0fJdw23g","Jimmy John's","6260 Intech Commons Rd, Ste C","Indianapolis","IN","46278",39.880535,-86.271365,3.5,14,1
"960",2257,"JNH-hcySeuGmtI_t8dG3Dw","Del Rose Cafe","1707 Delaware Ave","Wilmington","DE","19806",39.758506,-75.5626773,4,8,0
"961",2259,"s55Hw6gHhQzZctinFhPu-g","Urban Eatery","3400 Lancaster Ave","Philadelphia","PA","19104",39.9570681,-75.1916189,2,9,1
"962",2261,"AIuczSOGI3zX0kwGxtPApg","Romano's Macaroni Grill","980 N Milwaukee St","Boise","ID","83704",43.6137667,-116.283518,2.5,10,0
"963",2263,"pMK3BNK9Mk0jopvoVACwbA","Dunkin'","909 Church Rd","Cherry Hill","NJ","08002",39.9469351,-75.0272762,3.5,11,1
"964",2264,"ksYIjXG5NPN5xtzJPu2uNg","Senora's Authentic Mexican Cuisine","505 E Gay St","West Chester","PA","19380",39.9642854,-75.596811,4,24,0
"965",2265,"F3dxQiOwN55rSLw-BNSq6A","Sweet Alley","955 Embarcadero Del Mar","Goleta","CA","93117",34.4120096,-119.8575399,4,51,0
"966",2267,"JeoIxdzt5E3QXT1KHXR2oA","JB'S Island Cafe","432 Poinsettia Ave","Clearwater","FL","33767",27.9796975,-82.8266376,4,37,0
"967",2270,"n6dw_zxL_4cVO6EP_m0joQ","Dragon House","1228 Chestnut St","Philadelphia","PA","19107",39.9503586,-75.1615836,4,5,1
"968",2271,"iyW-OrFw2YnRxsoeQ36skg","The Larder","800 N Easton Rd, Ste 4","Doylestown","PA","18901",40.3328382385,-75.1296401024,4.5,7,1
"969",2272,"vySR6o-5WaiIrQHeRCnhvQ","Alexander's Restaurant & Lounge","7730 Bonhomme Ave","Saint Louis","MO","63105",38.6470378,-90.3364028,2.5,7,0
"970",2277,"t03mAErURyb_wsZuy7lo5Q","St. Philip’s Plaza","4280 N Campbell Ave","Tucson","AZ","85718",32.285634,-110.94289,4.5,19,1
"971",2278,"mjfCi5RzOab2i3oIS7MqnA","Casa Honduras","5704 Crowder Blvd","New Orleans","LA","70127",30.0283329774,-89.9928790703,3,16,1
"972",2279,"Fbq_tc6W5uNmQNrInXpd5w","6 North Cafe","14438 Clayton Rd","Ballwin","MO","63011",38.6204937228,-90.5252278585,4,91,1
"973",2282,"wDwK7Im_rXO5nVeQn4lc3g","Hot Stuff Spicy Chicken and Fish","1309 Bell Rd, Ste 218","Antioch","TN","37013",36.047285,-86.676227,3.5,129,1
"974",2285,"UUOOjXAyk7dBpwTtKCnwyg","Casita Taqueria","2706 4th St N","Saint Petersburg","FL","33704",27.796819,-82.638827,4.5,103,0
"975",2286,"AFIkxCPqO7613NHEIL8abQ","Heritage's","501 Beckett Rd","Swedesboro","NJ","08085",39.758093559,-75.3556783333,4.5,5,1
"976",2288,"x6kJFqKHkqtQdmZH3B0GSA","Whitt's Barbecue - Hermitage","4610 Andrew Jackson Blvd","Hermitage","TN","37076",36.2138107457,-86.5973552091,4,9,1
"977",2289,"76x9L8ZBoF4skcNP8wx4nw","Hirois Ocean Grill","27001 US 19 N, Suite 1071","Clearwater","FL","33761",28.0163208421,-82.7355802059,4,6,0
"978",2291,"ZLW8u1n776S7maN4KhN6jg","Riffs Cafe at Highland Ridge","555 Marriott Dr, Ste 105","Nashville","TN","37214",36.1482979,-86.689828,4,18,0
"979",2292,"cpjv8YS2DMNIRK6C2MWmIg","RaceTrac","2854 Gulf To Bay Blvd","Clearwater","FL","33759",27.9610047,-82.7194345,3.5,8,1
"980",2293,"J2T70-o7aslJNOfKSFf_Zw","Cellars of River Ridge","1801 Dickory Ave","New Orleans","LA","70123",29.9392154,-90.1963364,4,7,0
"981",2294,"agTcS5LYZJe4gNiXK6nNkw","Buca D’Oro","711 Locust St","Philadelphia","PA","19106",39.9470772078,-75.1541655511,4,5,1
"982",2295,"Xsvi9wYhD7u5XrK2EKDd8w","Five Star Pizza","10926 N 56th St","Tampa","FL","33617",28.0481913,-82.3942796,4,95,1
"983",2296,"z3MQ4dmYICABaayF66NV3A","Quiznos","2905 Northtowne Ln, Ste 120","Reno","NV","89512",39.5571203,-119.7826597,3.5,32,1
"984",2297,"Uq1o6DXKALmjdElXp4mEtQ","Capricho’s","4810 E Busch Blvd, Ste F","Tampa","FL","33617",28.033191048,-82.4076666194,5,8,1
"985",2303,"ypp08ewHqQ-zmdTnG8qOAw","New Dragon Express","17743 98A Avenue NW","Edmonton","AB","T5T 5W8",53.533629,-113.627752,2.5,14,1
"986",2307,"l1gRtJfoYe4LDFeKM9kWkQ","A Stone's Throw","36 E Main St","Brownsburg","IN","46112",39.8432006836,-86.3979415894,2.5,15,0
"987",2308,"51pgAUQ6aIdZEfSXiG39VQ","Prodigy Burger & Bar","8923 S Meridian St, Ste A1","Indianapolis","IN","46217",39.6361025,-86.1576094,3,48,1
"988",2309,"GZdflq6wvOXyOtSFThqNmA","Corner Cafe","321 10th Ave","Royersford","PA","19468",40.196183,-75.53241,2.5,30,0
"989",2311,"JkyEYN3pCk1B7qRuXAUX4g","Ann's Market","907 Saville Ave","Eddystone","PA","19022",39.859732246,-75.3426356432,4,5,0
"990",2313,"laV1qL3qhGFOfkPbHo3SVQ","Joe Boccardi's Ristorante","958 Brookwood Ctr","Fenton","MO","63026",38.5223473,-90.4727923,3.5,40,1
"991",2314,"qq4Zc5y76vfCxQQy4CLfrA","The Casino Grill","38 E 2nd St","Reno","NV","89501",39.5267893,-119.8125674,4,38,1
"992",2315,"2rQFgavS-942RapZTBSBTw","Gullifty's Restaurant","1149 W Lancaster Ave","Bryn Mawr","PA","19010",40.025857,-75.325628,3,270,1
"993",2318,"s4VzQaUCrgwPuViQYOqC2w","Ranch House Restaurant","7706 W Hillsborough Ave","Tampa","FL","33615",27.9962535,-82.5670403,3.5,39,1
"994",2320,"xkYOPbA8AL4jcQIN3xveoQ","The Big Cheezy","3232 Williams Blvd","Kenner","LA","70065",30.0154233,-90.2392351,4,154,0
"995",2323,"IRkQtjBxgVEqAOdtjgi6hQ","Simply Done Donuts","2109 S Dale Mabry Hwy","Tampa","FL","33629",27.9260137,-82.5061947,5,77,1
"996",2324,"eaJCpC6IhYphj7bwCDHTwQ","Three Brothers Coffee","2813 W End Ave","Nashville","TN","37203",36.1448084,-86.8122664,4.5,249,1
"997",2325,"3bmrxhqVpB5XCg-4j6y39A","McDonald's","906 Carlyle Ave","Belleville","IL","62221",38.5175290922,-89.9490435503,1.5,19,1
"998",2327,"LPWkWjR-K21nikUxQtQNtg","Hardee's","8015 S Meridian St","Indianapolis","IN","46217",39.6507829,-86.1578281,2,11,1
"999",2328,"lDodrtH6kNgSCYpxr_E3-A","McAlister's Deli","2701 Airline Hwy, Ste T","Metairie","LA","70001",29.9754518653,-90.1512057111,2.5,70,1
"1000",2330,"98mYebjHN_VXZapVm8Nmqg","SWEGS Kitchen - Mid-City","231 N Carrollton Ave","New Orleans","LA","70119",29.9760651,-90.0996259,4,67,0
