"","business_id","categories"
"1567","WaKfHU_aoT1g-Sic77Up2g","Venues & Event Spaces"
"1568","5TVWytR2oNbSKYgfxypuBw","Food"
"1569","nBr6NgqcZz1GhtAngU0RSQ","Restaurants"
"1570","_1jlbXWMxN50PQlaRpev7A","Restaurants"
"1571","UFpCraqzFBAhtZqmxmiWsA","Cafes"
"1572","jcmqREAt1nOg3ABv4ZeD3w","Seafood"
"1573","y44MbCvvtmg1FpkNGSWisw","Restaurants"
"1574","xb-qtXVZ7xFr51Se5fAZjg","Breakfast & Brunch"
"1575","diqXZ9CBFlIHW7i9UHefhw","Burgers"
"1576","sway6xsRT_CUC6peK_Pyww","Restaurants"
"1577","IazLGcO9aggJnMMa_5UO1Q","Restaurants"
"1578","l8uzbLGk9CLjElcWGyBZ0Q","Cafes"
"1579","0HgAYe8KZ_8nHyELHFwrpA","Restaurants"
"1580","NJt2qvQ9NvB7uCxYUnW-dQ","Gastropubs"
"1581","nVI9wI9ujmrutJRMgHKSIg","Restaurants"
"1582","uxoQdZD3mEptaPohiLQg1w","Pubs"
"1583","fgIAN_Y-hgPq6E-MPZk8vg","Pizza"
"1584","LSdg7x7HhUdvYUevvYVHjQ","Delis"
"1585","vVvtWcFResspvcMMNRbYWA","Restaurants"
"1586","Vj_72qKqpL10ECZfbHDyBw","Delis"
"1587","_49FsmTfruZSTjxU4OwOsg","Restaurants"
"1588","xgPbILU4BRWZqedqyRotPg","Canadian (New)"
"1589","94comc1YjKMNU-WSH-Fznw","Restaurants"
"1590","24Rr4ALt3fDNROR5LEgp0g","Pizza"
"1591","5l67axuAa5EmEV3lLuSa1Q","Restaurants"
"1592","E9-k8aOCS2sSh9RYxvWU_A","Sports Bars"
"1593","NiSehpyi6ouu6qB086NW-g","Farmers Market"
"1594","HJNRlG5nM4Bxy97PmNNaTQ","Indian"
"1595","AuTmUY381to83xPwovoERg","Restaurants"
"1596","jlkDIOPoRP9SJXTkRVpkMQ","Food"
"1597","yzRC9gyhblU3a5hDct2S2Q","Burgers"
"1598","KidSvYABnawyuS_3lIYQzQ","Food"
"1599","IS0B5nLJPluVT8NwGgospA","American (New)"
"1600","5N5K-B0pA3as6dvl_ha5BQ","Restaurants"
"1601","dERS4qwl9v-Gwft-Ug8APA","Sandwiches"
"1602","jWcVzCpSayMyIPMniHpQjg","Pizza"
"1603","Xjal8g4PsYinAfeQ8RWf4Q","Restaurants"
"1604","YnfJv2xUF1GUNORfHAFRFg","Pizza"
"1605","-JStjL-8mRZq4ov4uI1FaQ","Pizza"
"1606","UVpki6wyHLR0mujHcneTfg","American (New)"
"1607","v8IbZ6wcvdyGqWpbDKDvfA","Fast Food"
"1608","U30ggGzFpXvc2NZYwOW3qg","Pakistani"
"1609","YUlWhx8rq_Pc5yVKrp2awQ","Restaurants"
"1610","QK89jnwW6S9cLk2TBKgCaw","Food"
"1611","yl_gnP_iQp2TaOTnMPHh0w","Desserts"
"1612","X64JH5kXOjWsBCsGxmFSIw","Mexican"
"1613","RBI0TYx_VmVa_GhW1LZpuA","Pizza"
"1614","Pl0Ei394GwSpHDU2oTU5hQ","Food Trucks"
"1615","Hqz96v1ymucUKNzIWfEKXw","Delis"
"1616","NKplFLr1UebQxMLQAxALPQ","Pizza"
"1617","0t14RIHl4wODz7LRiRRQ0Q","Restaurants"
"1618","5fvs7pOE6amG17SiPovxjw","Mediterranean"
"1619","jLaPtjlLfRSaoBWIcHcSQg","Cajun/Creole"
"1620","dE_MaaYrXBAEebtH2u_B-w","Meat Shops"
"1621","Z5LGSHEYjCUtKwjKotCNqA","Restaurants"
"1622","VZfc50XVwgdCecH4YbGNFg","Diners"
"1623","68ThEdiK0eWCEgGEmV9Tng","American (Traditional)"
"1624","btycQr2eJqbNbArJdUxMmQ","Chinese"
"1625","0_gh-ZRllduRLrjaYy0Icg","Food"
"1626","jkkzfaJf-MTG4nmJcX1zzw","Seafood"
"1627","LEjVZUi2th79XWpW-gHmYA","Pizza"
"1628","0BNR2_vrxuXG6I7f3Y6LZQ","Shopping"
"1629","i9eMSNpOA8BfHGZrM-9sZg","Juice Bars & Smoothies"
"1630","VOEN8f9WEysinBsLqbiVqg","Italian"
"1631","JWFpjvCc_nkNDVtMPx1ZGg","Food Delivery Services"
"1632","8fTaOcdyJwJJtN7dbRNpiw","Books"
"1633","gzln_L7ch8z-Ob6autmumw","Restaurants"
"1634","USyJiGIvZ8fHjRVaVTu1Zw","Sandwiches"
"1635","3Pjvw7oOjjfH_YuH2vMD5w","Mediterranean"
"1636","c7DQU8rHH_GjLdeIvanQmg","Tex-Mex"
"1637","J7Oo9rhwX7O3ak54pu_Mhg","Restaurants"
"1638","YKdlu7svUINmXIoVsDJiFA","Steakhouses"
"1639","N5QQdPac1cXwOHr-ePr90g","Restaurants"
"1640","wDE1AfRVCKUL11hKehQEfQ","Restaurants"
"1641","kB_937pEPUD5iwVY12SCbg","Chinese"
"1642","h2nBTqJVHAyltyeq7sZZ-w","American (New)"
"1643","cEG1r9aRMJwmRQVkh7eiJg","Food"
"1644","8s1uT8dyBEUwTNeHoZntMg","Mexican"
"1645","idRTl_xdqB12GWXIsisW-g","Chinese"
"1646","JiLtXS9q-vnKggrPNAnVEQ","Beer"
"1647","LC-qVqvkMRmK_ed-SImCXQ","Italian"
"1648","9dm_v79s9-pefMahqp1SkA","Mexican"
"1649","DMmdMkh7sIhUHgVawGxY6g","Restaurants"
"1650","7Jer4ZUmq_DlUtu8QJtPuQ","Grocery"
"1651","nFjk0xVI9fNiVN__5g-m8Q","Restaurants"
"1652","QEF6usO04AtvrazPhLX_sw","Restaurants"
"1653","TttFjRQ-8Iz8by4hsD7iOQ","Italian"
"1654","VqacCoDaQylgZcyRiyvvRg","Tex-Mex"
"1655","opiv3hcNNsRDiLXsUbNw-A","Buffets"
"1656","7mOTgpIGoZ-6cF6hHhMvZw","Fashion"
"1657","w8C_pRQvdIXQ5VRWlW2M3w","Bagels"
"1658","niEm9LkcLOrvsDzjXD6WpQ","Burgers"
"1659","aurl4I40YVQfQ8loOdgKCg","Restaurants"
"1660","V4THIJk9uhoxL7f06fK5VA","Party Equipment Rentals"
"1661","ifofBiQeb6DI0-u0KEQybg","Restaurants"
"1662","mGpLYGly9TmJsWiELfHXYg","Restaurants"
"1663","_cndcbuaqSRW5f-MeZasNw","Chinese"
"1664","iapJoe3OzxeZqOGUJxnG3w","Juice Bars & Smoothies"
"1665","lo2VbA7Lwzu3i23pQpmzlw","Coffee & Tea"
"1666","WMI3BjDby0U-IF6NnN0SXA","Pizza"
"1667","0oogOBGXNj39Wnl2SKoe0w","Breakfast & Brunch"
"1668","u-QBVccU0cRK1pehKL4n0g","American (New)"
"1669","902y4z16-TKyS9UcThCGYA","Restaurants"
"1670","a8eIw8vCk-kIe__G6NUfaA","Restaurants"
"1671","iq0qAJ2Oc3myUTTMLseTXA","Pizza"
"1672","tXf6TpqHOLiwyMNbYAOOCQ","Gastropubs"
"1673","WQ832PDnsDshhbQFm83ISg","Nightlife"
"1674","aJpDjaMVhWZRLdwZtqQjEg","Vietnamese"
"1675","5PDNXMquh1C9E089G1RY2g","Pubs"
"1676","x483GUYbdSgjaX9Xi3nOUA","Mediterranean"
"1677","UJE-f8gVEB2za5QPZd_wVw","Fast Food"
"1678","3GGGwkQ8A0ICQTfwTKPiQw","Fish & Chips"
"1679","Y3ZCO17N1_T_Ms1JmswwzA","Restaurants"
"1680","AjEg3RzLzQwv4xPPzTc6wQ","Burgers"
"1681","PaOJy2n3oRBpIigV6TMxlg","American (Traditional)"
"1682","di5ihAL9VWoctHelY8kLTQ","Food"
"1683","TTsBa6e2qgIEkiFQfYLmYA","Ice Cream & Frozen Yogurt"
"1684","Cr-uaPrfvG7tvqzLGAGErA","Restaurants"
"1685","ws-gbVjt56zCQC-CR5pjTQ","Bagels"
"1686","Cgt1HwatFE0sscdH6SlijA","Furniture Stores"
"1687","zxpJ4Frr8Zoru-YaNzOxzw","Restaurants"
"1688","j5U5O3scMvPe67jzJcWFug","Chicken Shop"
"1689","gv9IWG3dejsacl6xPG-yyg","Restaurants"
"1690","bk3u2UQoo516mPz9e1_vqw","Restaurants"
"1691","RCguFZat10TcbDMeeeM3IQ","Chicken Wings"
"1692","IZv79jZv6el1sBHrG7426g","American (New)"
"1693","zzHtFjfM7NvuVM1HTsCLGA","Ramen"
"1694","Pb5agnsD9EdCl6yuZp2jJA","Seafood"
"1695","3raJa_XvtP3biGDw1gFJ5Q","Restaurants"
"1696","WMgB7_odx8hk3BFQAIZ5hQ","Restaurants"
"1697","HJe8eEH5qXRjQMAh1VfV_w","Steakhouses"
"1698","XsjesLpDVSToQIxSeON70A","Fast Food"
"1699","_uQEKHH0R5fxrYkLrUI9pQ","Noodles"
"1700","lhsQkb5nhf-Kd5OvgB9MNg","Restaurants"
"1701","G0jHNZzhiHWCYZmZWCg-6w","Diners"
"1702","ilVGsC87BfopszGWw2qdXg","Restaurants"
"1703","u7G1ai5CZlRG-U8ZQ8yoEA","Food"
"1704","plobBsTtVUODb353xxFT_g","Restaurants"
"1705","LTTRaIO-p4zjvXtw9zm1Wg","Cuban"
"1706","ARgidflSXPHj7uhK-Y7hwA","Sushi Bars"
"1707","rD5cJ74ZX4UiBo1geRljPw","Restaurants"
"1708","DNP2S_Vx5Npk-M0MVHiJpg","Food"
"1709","368cyArdo0P0aDUOhhE4PA","Food"
"1710","-sSGKR1V1oBm7BJicIXozg","Wine Bars"
"1711","Y_XyeCu8AkZyhcF0q5n8Dg","Diners"
"1712","d7qakwHU-hsjUgf2VypdHA","Chinese"
"1713","gi90NMmRhzl8vzM83UNOVA","Sandwiches"
"1714","TO1twT7_FLMbNeDm3KNNRw","Restaurants"
"1715","Bw0cpnfI-Y9QmjWzqS-oFg","Sushi Bars"
"1716","qZIiURCjON7QcTzNtG9JpQ","Restaurants"
"1717","1w1H1kYUN60zpfdP-0qmGQ","Mexican"
"1718","FQtnx_NwEZBPPMlOeVjXzw","Restaurants"
"1719","lYxKXvDZGX9a3RwGuu0tPA","Coffee & Tea"
"1720","1X0ZCiRUWkVsdINtZmRSiw","Desserts"
"1721","PJeoajci4MBVuyAOQet57g","Restaurants"
"1722","-97632CUoOkJ8x4AlkPJxQ","Pizza"
"1723","I1h0GRYp86eX-XqwVXsSGA","Falafel"
"1724","WaRZsQEcEHwRk0T2dJ-cuA","Latin American"
"1725","0zH0l4Jbf-oove3cLvrFOg","Italian"
"1726","7UxNDF6ZpabC3O0-Qbg3Xw","Sushi Bars"
"1727","I7Wem5soprhYJhM2BhZNEQ","Food"
"1728","fJNSx1WOo77TmP7Bl26w_g","Restaurants"
"1729","OScd9IP5nI7Cv9HDkrXDDA","Delis"
"1730","JOvNunKJlWhwJRwLmUR9ZA","Beer"
"1731","ruFtZKwlJASx5BTk1dh5AQ","Restaurants"
"1732","Q21nd52A3wOMlu7b28ZISQ","Restaurants"
"1733","yBebHQPEvz8OtYKUO45QCw","Korean"
"1734","b-EHLoRBtVgOpkv6-i1pSA","American (New)"
"1735","3VKE0_-KhU_qMYHxcyVcDg","Restaurants"
"1736","y5o2VSvj42KrXrotY3GTgA","Chinese"
"1737","vG9aD-fvsIimgo-l7u8-AA","Chinese"
"1738","BezmFrbIu1g2GpjngB2geA","Drugstores"
"1739","T57pARC36apZzr3CSCs4-w","Seafood"
"1740","kJpoduG3wdA35WzOF_T1Aw","Restaurants"
"1741","TZ-bgvsk189WywTLFrqfTQ","Health & Medical"
"1742","kgMEBZG6rjkGeFzPaIM4MQ","Food"
"1743","pJZq57-XUXnDU2yo8gmsUg","Ethiopian"
"1744","vFCO3K6ebzPRFWkxDVf9CA","Food Trucks"
"1745","2y_CdkxEOJEJGyJApfCYpA","American (Traditional)"
"1746","xtSxYDKUmbhRx93CXoG2cA","American (Traditional)"
"1747","EzHUZ4OqRKASptcx4qiYjA","Restaurants"
"1748","SSxXyZFkA8U_DOeWzrrhCA","Diners"
"1749","bc3K8KvLkLNu_XU3RkeeeA","Restaurants"
"1750","WHRrhggfj5x3URXVrFqVcA","Restaurants"
"1751","UOWXGW5j1BV-iiqtbBS6jQ","Restaurants"
"1752","a0X8BAm9-HhecZBoTElF0A","Food"
"1753","w--nMtFJ_aqM2OlG7z0ENg","Farmers Market"
"1754","s3FRhtaNU8dt-mKkLKUQaQ","Ramen"
"1755","vMD5bn1mbL18spr7Mmzlyg","Coffee & Tea"
"1756","PMpcbvBon1rfGE7pWKv8aQ","Chinese"
"1757","fKDV_dlDhXd7P5kZi97Kng","Pizza"
"1758","3Ry5aKcMuTdp9m1E7n_WiA","Pakistani"
"1759","69y8BIrahfo6I_5AkIYf-g","Fast Food"
"1760","IpAXXfbgZ7M2RaxGtKO7gQ","Italian"
"1761","J8j18KB--ZH4MjTQryPEpA","Fast Food"
"1762","9L-MR0arflwFMF9szEBOOg","Food"
"1763","JRoY9Mx2LghIki2Uo1SOJA","Wine Bars"
"1764","wxoB4b1s5-LzSUn3-ll6IA","Restaurants"
"1765","WQAvCYm8BNMO1L2pMbkW-g","Gas Stations"
"1766","m6KZGTxRb9_ZyDpB1G6O1Q","Burgers"
"1767","KPmFv_Ou6ddauV_gYauWzg","Restaurants"
"1768","nteD5A6CKXZPqbR9EltQng","Chinese"
"1769","Ktw3a8hXOKL00UCk_1nSEQ","Sports Bars"
"1770","Q28TlneXws1shf8ymTdxtg","Shaved Ice"
"1771","uFF40n9pOqHK1ciajdoSEw","American (Traditional)"
"1772","XgLrkmIqIrD_pl67lAovEQ","Shopping"
"1773","usFEKg4-2C48qPIh32HbHA","Beer"
"1774","FTsU1vykdDcqfP1uhqG9YQ","Seafood"
"1775","sLgnx_WFCjEoPsS6NwU70Q","Salad"
"1776","_IYHl6J9iB3lbeJq27pbsg","Restaurants"
"1777","ZyyExneJPXjci7yc2CGAPQ","Food"
"1778","pMEQsY7OdNS8jlM39f58Vg","Salad"
"1779","i7WnyDXKpT-mPaHEMY-HcQ","Restaurants"
"1780","aYMpjij5ShtEoZueMrQPRw","Shopping"
"1781","ZJC0ONdxmIlwidXd8E0fXg","Nightlife"
"1782","zwfN21b6gN2XGjNG6MYNzQ","American (New)"
"1783","F_ztXGTHWN5Ixs8_VmAHpg","Personal Shopping"
"1784","SAsO6NFUiVPENX3nJA-KiQ","Seafood"
"1785","XyGRDrgCK0z4CiA6nhwEaw","Persian/Iranian"
"1786","cwvpVlg5BE2XXRWTHe3p9w","Burgers"
"1787","zJFs_-Qtw7fzAsrQvA3Ltw","Food"
"1788","PaqDZUu76fZtMvcYqCEBig","Brewpubs"
"1789","bwlSGCjYLNwzXVD9CB_8EA","Cafes"
"1790","V3e1h5A4QdscxeChOxri4Q","Grocery"
"1791","mygIk3l_ShNNB-QbWlrRyg","Cajun/Creole"
"1792","BiBwdFcG0ynK50_g7zJTOg","Vegetarian"
"1793","Ryt1Fhgz7sixMQSJiLyP_g","Mexican"
"1794","B6qHZCAs7Nka-1zdjCzAIQ","Caterers"
"1795","h3801KOXLyOt8BAMa1V5HQ","Restaurants"
"1796","reOj4e7RuKbx6LAuNUccVw","Food"
"1797","IsxFRZNNG8DnunxIOY41nA","Farmers Market"
"1798","rKwIFN1poV6gHBIxp3FxkA","Burgers"
"1799","mtGTna-hyFhErb4Zma32IA","Food"
"1800","XQfwVwDr-v0ZS3_CbbE5Xw","Breakfast & Brunch"
"1801","tiVQ9_qoatNn--ITbMWRpA","Bagels"
"1802","6WJ-dFE9axF2o55NQWrNgA","Coffee & Tea"
"1803","9k0087JPHviddE06BjO-mw","Dive Bars"
"1804","pEYs1oVeJ6YM2SG5WEr5Pg","Restaurants"
"1805","Bb3F76xkJrA-IwXLNK52RQ","Coffee & Tea"
"1806","-3-6BB10tIWNKGEF0Es2BA","Asian Fusion"
"1807","78e90HO_R40SyzBr4fnHSA","Bars"
"1808","J1duow_JpO47UuqnrY_LaA","Restaurants"
"1809","zhFKtchGIpRTfOZSpm4Zvg","Cheesesteaks"
"1810","o6ka0FqoToYMXCRVajtXIQ","Food"
"1811","nIE7ph1w_bttQMJQx5hUEQ","Nightlife"
"1812","hWETQd1m9UVNGyQ-iJhIbA","Restaurants"
"1813","N7wYxm84QtcqTJZfGWpxzw","Restaurants"
"1814","yjYNk2K77o34anIhS4zJyg","Sandwiches"
"1815","xxxL7I3hGCEymNlYLXUyBA","Food"
"1816","3Lf3nWp9TcIj7hvw9YZeMA","Caterers"
"1817","NouhbGP5s17DZ9hExLYAkA","Ice Cream & Frozen Yogurt"
"1818","KAZ2Z3831eb5lHtUDKa8kA","Restaurants"
"1819","cLlBDZxYJ1dt1JgMuZnXew","Food"
"1820","OMSEg2rW-yVtE0OspyEvkg","Restaurants"
"1821","k7oZJB7BSx37e-masOmiLQ","Ice Cream & Frozen Yogurt"
"1822","S3WazoxfO3euuvQUOJRlFA","Fast Food"
"1823","TYjsBEXgT01d9QQtvzoxfA","Food"
"1824","aqubLw9IW03svL_uDXNJ8A","Burgers"
"1825","WJIc6ZlR-pd9W-Vt-rRtzA","Juice Bars & Smoothies"
"1826","V5KiEoH4E86GA2S3RQkf1g","Chinese"
"1827","MMRRS6YhVRx_iN5-JhMRYg","Chinese"
"1828","-2Axhv9AZ_n7qjQefECpVw","Mediterranean"
"1829","F_wIC6i5y4zdQyp99R7PdQ","Breakfast & Brunch"
"1830","1sXN7Oxteo5dP5nwIDyO4w","Venues & Event Spaces"
"1831","4BVjCMSKc4eJGfJldPB_hA","Soul Food"
"1832","icp_IKE9zIkAqAucyS1vTA","Chinese"
"1833","XsWie3lnpO69zJgBVgPnaA","Restaurants"
"1834","SNYpn2BdTbz8QrrfH8rvdw","Sandwiches"
"1835","JVekj-AqcU46mg7rzN_nOg","Seafood"
"1836","cGa8ySpfmtfQKPkHJKHnUw","Breakfast & Brunch"
"1837","vol4SJXerqyi3IEIDucVRQ","Beer Bar"
"1838","CILklubZslDuVUMh2c55_A","Food Delivery Services"
"1839","SZgkdhd837HkbtVFVmSMXw","Restaurants"
"1840","LgiAzhOqrzl95NNRLziH2A","Tex-Mex"
"1841","ov-hBIrfk_f1_UdKzu_Nrw","Cuban"
"1842","8uF-bhJFgT4Tn6DTb27viA","Donuts"
"1843","g_nLH7QGP3_l1eE-7JWhwA","Specialty Food"
"1844","44FugwIywDjD6TwSESAmkw","Gas Stations"
"1845","7biQIoyOEMcBGUw106UeOQ","Sandwiches"
"1846","YdeBit_K6FQ7ye1bNtDm2A","Pizza"
"1847","151ujtgcbkGzAHUnctSg4w","Restaurants"
"1848","5XSJImk924zdVk16cw8Jgg","Restaurants"
"1849","p21PCK17H3WL56KSr4Ykig","Pizza"
"1850","TI2EOpvaPbDEg1gz3GGqXA","Restaurants"
"1851","BIt2HXhYksM4nReEz-a9tA","Food Trucks"
"1852","Fr7An-N0iyNXOPDaoPEzHw","Coffee & Tea"
"1853","f8xDi3rajxvIqS73N93Afw","Convenience Stores"
"1854","Rl7W2JPAUWFo2ZZdVeGAWA","Food"
"1855","Llu8_Lx2DFthmr99_eiOLA","Chinese"
"1856","3n_G-_DwOJ2VS4uGxBN6sg","Noodles"
"1857","A0F-h3xJm_6gHDKcDQwSrQ","Restaurants"
"1858","NyV_2EGhs-YHYYVmZRYmOQ","Fast Food"
"1859","q3AbKPlzrqbUh8tz26vsdQ","Fast Food"
"1860","ymoEdJB5NE56sWw74uyX7A","Restaurants"
"1861","4-y4Jj8hNuVIFktoYnm3-Q","Restaurants"
"1862","mKZEuPNLVe4yRL0UfxFPTg","American (New)"
"1863","AODksDNj5mH953cyhUG1Qw","American (Traditional)"
"1864","WRZOWbzwRvJIjKQUWz-rhg","Food"
"1865","RWOqFGfUrdL60jOrtxmcGw","Restaurants"
"1866","qALmCdmmcRHl7gAXMoY30w","Grocery"
"1867","tFpstYqxugKHzeyNUsuD_A","Burgers"
"1868","3y61A28PQDZ4weeeTRfIlA","Beer Bar"
"1869","qONvIS94nZhXYm-jccXyuw","Barbeque"
"1870","sVWUxesVKseXGq78UwwajA","American (New)"
"1871","SPWyzJPFP2TT7x0BsqaBqQ","Bars"
"1872","Jn5nZ0b-cdBS2xHnF4msug","Fast Food"
"1873","Knt2mnsG15akKb9cjSiuxw","Seafood"
"1874","Tt4byMYA7FvAkQ3MigcJWQ","Caribbean"
"1875","21Fhu9Lm04GYWRHkPVRdcQ","Bars"
"1876","wduRzeKHEzCesOgw4rCT4w","Food"
"1877","SuQgcpL-aZeuyRjBdA0pHw","Japanese"
"1878","SzMalBqTTdV2IvvD6M95rQ","Local Services"
"1879","PVqNBGihp6yNv6HTQf7CjA","Fast Food"
"1880","ugSVRAKO6mxvsrElFg8USw","Restaurants"
"1881","YNAjAJFVqbbQsWBu10keGw","Cupcakes"
"1882","_xvnRvaaJw3kgCpENUtOFQ","Wine & Spirits"
"1883","mpVZG520RL-K1YeQi55ZPg","American (Traditional)"
"1884","lyFk5UsYV-qWEuv9lJZ06g","Food"
"1885","73ZQXm26Mb4Pr-ibmeGk6Q","Burgers"
"1886","ri7LOsk5W_xGVfxhXFHY5Q","Seafood"
"1887","wnjFEC-w0qWnyDnO8k1RpA","New Mexican Cuisine"
"1888","KZ5w1iPH1bSnf-wBEYgtQQ","Asian Fusion"
"1889","YCwWrnOh8qUmQbgQ4p02AA","Pizza"
"1890","qmxmUc4xzNt3ogaZLH8Eiw","American (New)"
"1891","SjLYEsv94TjmSjG2Fc2piQ","Pizza"
"1892","t23d7WBOMl6QBHdESZn8eA","Food"
"1893","VKFWX_Cd7cTiV3_RPdcXPw","Asian Fusion"
"1894","duf2PORLOL6it1dTGhSnKA","Restaurants"
"1895","Yh4OgbXQSpQ_ycK_FmNiGw","Restaurants"
"1896","30AVuTNSizwqPQO0JtSrAQ","Florists"
"1897","1lC4dy6jlB2tBdBWbocO7Q","Fast Food"
"1898","U8jSYiECyAljqTL2U1ERGw","Noodles"
"1899","utReYPKNKwb15UytLOr-Xw","Breakfast & Brunch"
"1900","25btSWnOGwwB2IQMXF7A-A","Flowers & Gifts"
"1901","2Q1R2OhBbAQ581vK_r7NhA","Japanese"
"1902","uE05fHI5V2ZWi5Uo9-hwqQ","Restaurants"
"1903","fsPqRDDG2igV63nP89xWUA","Barbeque"
"1904","dDn_NVOQh9F-t153S035Ew","Asian Fusion"
"1905","9MHe5jAym2d8VhT_NbCRyw","Chinese"
"1906","zSqTndm5Alq9dW1PyzbdTA","Southern"
"1907","hr9RXMri_BltL2jJDO-15w","Salad"
"1908","57WmsMG9ApjYT7zNNX0YYw","Food"
"1909","tHgO4_YzWECWe9qTRcirWA","Food"
"1910","jAGzl-N2GINB_wK87bjoVA","Restaurants"
"1911","iDGohK_mkqnAfLeWC4P4TQ","Mexican"
"1912","Ahwed4jRpXhmSCkcLL7FOw","Restaurants"
"1913","MtZrHienTC6EnKDEGu6AzA","Steakhouses"
"1914","OAkcBAwedonnwT3Wf_DqTw","American (Traditional)"
"1915","NcO-pWiZmNM5zBg8H9zB6Q","Pizza"
"1916","d-37SrSuOew0uqwuOM_w7w","Restaurants"
"1917","PfKuhGC46pQjnKgQnts-mA","Music Venues"
"1918","y7ZMH724MaQMW3yn5QbtiQ","Pizza"
"1919","wtaBPP6fCHU4nvar9fKeuQ","American (New)"
"1920","qejPFPUKiIXvHJ4BirgLUw","Burgers"
"1921","VzKca5jeWbfDeqzZZRElzQ","Ice Cream & Frozen Yogurt"
"1922","YWcH3SLyRIBHIBBgudqZLw","Restaurants"
"1923","B686OVijQvVdCUyXKkvoAg","Street Vendors"
"1924","W4Nx1wALHKeO6fm9DxD7bg","Shopping"
"1925","yH0ON2BtV52JXxWdZy7Psg","Food"
"1926","bKppmYKQ_-9cpp2yziB-Qw","Chicken Wings"
"1927","cLdbIdRXI-dJUwdlvMobkg","Shopping"
"1928","-PFZiUpnk6DKtz2PpeFbHQ","Event Planning & Services"
"1929","tiEkH6TbOQMZHRo46rmdTA","Restaurants"
"1930","4ZVApGFcZ-mPVGKqZWRqvg","Restaurants"
"1931","OyHbS1sJ4CguExlWa-XWDg","Restaurants"
"1932","DZdE09qqCcX7Atf3Df7Yqg","Food"
"1933","Yr4uDG60AYUOIAK5Kd3N5g","Shopping"
"1934","LwVhbEy_SHse2G_P2JXMyg","Restaurants"
"1935","EK4lynYPnlI_dqvWDVaOfw","Pizza"
"1936","o6jfwLREaGy1mwAEybjOkg","Desserts"
"1937","K8b2MQ5Az59-nzvqUfjJEQ","Restaurants"
"1938","D_sIoGDRaLJv0DAIc46MMA","Breakfast & Brunch"
"1939","UKA2eeAZmO4ACB2J0kFISw","Chinese"
"1940","k8cv3Hnu69lGuf0mo1MOTQ","Bars"
"1941","WrR6yPcE2Pf-zFR5W9vPxg","Juice Bars & Smoothies"
"1942","00Vn4VUTWl71_cFPziRQNQ","Specialty Food"
"1943","Uuzewy2CLg_XCekRhA0PIg","Pizza"
"1944","IoHOUGETebGrG3oDGSoAdg","Donuts"
"1945","0fYRCLVFWte0uo-1W7gJGQ","Sushi Bars"
"1946","zBHAoHU-SD7wECkKpTGImg","American (Traditional)"
"1947","0sEQcUD5WEdwBJBXavafHA","Restaurants"
"1948","LNp5IIV_EP6pFBgqd1lBHg","Specialty Food"
"1949","Z5C4q4mouUojigDmCRuG8w","Restaurants"
"1950","zK2mxCWqqmjvtElDGEnkOw","Shopping"
"1951","kgywEv9dQHcvEAu741y3RQ","Restaurants"
"1952","gu9H6XoryCn07BfPsSdeSw","Food"
"1953","hXBeTdtREKEMT2FMmzRPhQ","Italian"
"1954","LktIfbmd3k0kDiWibGw7DQ","Bars"
"1955","r9j3Ri3D2lqD2ToA49qmzg","Restaurants"
"1956","bQKqeYwaHNal7JFAXzCMFg","Greek"
"1957","c6EVSB0qWsGDdNdYcwScgA","Gas Stations"
"1958","OrLrJTZwJWg2hm5M0tUzNQ","Shopping"
"1959","sNDXKUS14_xXdD0fJdw23g","Fast Food"
"1960","JNH-hcySeuGmtI_t8dG3Dw","Italian"
"1961","s55Hw6gHhQzZctinFhPu-g","Food Court"
"1962","AIuczSOGI3zX0kwGxtPApg","Restaurants"
"1963","pMK3BNK9Mk0jopvoVACwbA","Coffee & Tea"
"1964","ksYIjXG5NPN5xtzJPu2uNg","Mexican"
"1965","F3dxQiOwN55rSLw-BNSq6A","Juice Bars & Smoothies"
"1966","JeoIxdzt5E3QXT1KHXR2oA","Cafes"
"1967","n6dw_zxL_4cVO6EP_m0joQ","Chinese"
"1968","iyW-OrFw2YnRxsoeQ36skg","Candy Stores"
"1969","vySR6o-5WaiIrQHeRCnhvQ","Restaurants"
"1970","t03mAErURyb_wsZuy7lo5Q","Restaurants"
"1971","mjfCi5RzOab2i3oIS7MqnA","Restaurants"
"1972","Fbq_tc6W5uNmQNrInXpd5w","Restaurants"
"1973","wDwK7Im_rXO5nVeQn4lc3g","Seafood"
"1974","UUOOjXAyk7dBpwTtKCnwyg","Mexican"
"1975","AFIkxCPqO7613NHEIL8abQ","Breakfast & Brunch"
"1976","x6kJFqKHkqtQdmZH3B0GSA","Restaurants"
"1977","76x9L8ZBoF4skcNP8wx4nw","Restaurants"
"1978","ZLW8u1n776S7maN4KhN6jg","Restaurants"
"1979","cpjv8YS2DMNIRK6C2MWmIg","Convenience Stores"
"1980","J2T70-o7aslJNOfKSFf_Zw","Beer"
"1981","agTcS5LYZJe4gNiXK6nNkw","Restaurants"
"1982","Xsvi9wYhD7u5XrK2EKDd8w","Restaurants"
"1983","z3MQ4dmYICABaayF66NV3A","Sandwiches"
"1984","Uq1o6DXKALmjdElXp4mEtQ","Restaurants"
"1985","ypp08ewHqQ-zmdTnG8qOAw","Chinese"
"1986","l1gRtJfoYe4LDFeKM9kWkQ","Restaurants"
"1987","51pgAUQ6aIdZEfSXiG39VQ","American (New)"
